Position,Points,Rider,Team,Time/Gap,Grand Prix,Year,Event,Rider_normalized,Race Title,Conditions,Temperature,Track Conditions,Humidity,Ground Temp,Avg_Position_Last3,Podiums_Last5,Points_Streak,circuit_file,file,length_km,width_m,right corners,left corners,Race_Number_Season,Rider_Experience,Points_numeric,Season_Points_So_Far,Championship_Position,Team_Avg_Position,Difficult_Conditions,Rider_Circuit_Avg,Podio
6,10,69N. Hayden69N. Hayden,,+8.204,Event ita,2005.0,ita,Hayden,Event ita,Partly Cloudy,27º,Dry,20%,42º,6.0,0.0,1.0,ita_circuit_information.pdf,ita_circuit_information.pdf,5.245,14.0,9.0,6.0,139,1.0,10.0,20.0,1.0,,0,,0
4,13,69N. Hayden69N. Hayden,,+10.128,Event ned,2005.0,ned,Hayden,Event ned,Sunny,23º,Dry,32%,30º,6.0,0.0,2.0,,,,,,,140,1.0,13.0,33.0,1.0,,0,,0
15,1,69N. Hayden69N. HaydenAspar MotoGP Team,Aspar MotoGP Team,+50.364,Event ara,2015.0,ara,Haydenaspar,Event ara,Partly Cloudy,23º,Dry,50%,39º,,,0.0,,,,,,,100,1.0,1.0,1.0,1.0,14.5,0,,0
16,ND,69N. Hayden69N. HaydenAspar MotoGP Team,Aspar MotoGP Team,+43.252,Event arg,2015.0,arg,Haydenaspar,,,,,,,15.0,0.0,0.0,arg_circuit_information.pdf,arg_circuit_information.pdf,4.806,16.0,9.0,5.0,101,1.0,0.0,1.0,1.0,16.5,0,,0
17,ND,69N. Hayden69N. HaydenAspar MotoGP Team,Aspar MotoGP Team,+58.742,Event aut,2015.0,aut,Haydenaspar,Event aut,Clear,23º,Dry,63%,29º,15.5,0.0,0.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,102,1.0,0.0,1.0,1.0,17.0,0,,0
17,ND,69N. Hayden69N. HaydenAspar MotoGP Team,Aspar MotoGP Team,+62.388,Event cze,2015.0,cze,Haydenaspar,,,,,,,16.0,0.0,0.0,cze_circuit_information.pdf,cze_circuit_information.pdf,5.403,15.0,8.0,6.0,103,1.0,0.0,1.0,1.0,17.0,0,,0
17,ND,69N. Hayden69N. HaydenAspar MotoGP Team,Aspar MotoGP Team,+58.742,Event esp,2015.0,esp,Haydenaspar,Event esp,Clear,23º,Dry,63%,29º,16.666666666666668,0.0,0.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,104,1.0,0.0,1.0,1.0,17.0,0,,0
12,4,69N. Hayden69N. HaydenAspar MotoGP Team,Aspar MotoGP Team,+52.489,Event gbr,2015.0,gbr,Haydenaspar,Event gbr,Raining,16º,Wet,85%,18º,17.0,0.0,1.0,,,,,,,105,1.0,4.0,5.0,1.0,14.5,0,,0
16,ND,69N. Hayden69N. HaydenAspar MotoGP Team,Aspar MotoGP Team,+58.921,Event ger,2015.0,ger,Haydenaspar,Event ger,Partly Cloudy,27º,Dry,38%,42º,15.333333333333334,0.0,0.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,106,1.0,0.0,5.0,1.0,16.5,0,,0
16,ND,69N. Hayden69N. HaydenAspar MotoGP Team,Aspar MotoGP Team,+56.005,Event ned,2015.0,ned,Haydenaspar,Event ned,Partly Cloudy,20º,Dry,66%,30º,15.0,0.0,0.0,,,,,,,107,1.0,0.0,5.0,1.0,16.0,0,,0
17,ND,69N. Hayden69N. HaydenAspar MotoGP Team,Aspar MotoGP Team,+38.970,Event qat,2015.0,qat,Haydenaspar,Event qat,Clear,22º,Dry,83%,28º,14.666666666666666,0.0,0.0,qat_circuit_information.pdf,qat_circuit_information.pdf,5.38,12.0,10.0,6.0,108,1.0,0.0,5.0,1.0,17.5,0,,0
17,ND,69N. Hayden69N. HaydenAspar MotoGP Team,Aspar MotoGP Team,+58.742,Event usa,2015.0,usa,Haydenaspar,Event usa,Clear,23º,Dry,63%,29º,16.333333333333332,0.0,0.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,109,1.0,0.0,5.0,1.0,17.0,0,,0
9,7,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+42.957,Event ara,2014.0,ara,Haydendrive,,,,,,,,,0.0,,,,,,,122,1.0,7.0,7.0,1.0,8.5,0,,0
11,5,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+43.352,Event arg,2014.0,arg,Haydendrive,Event arg,Partly Cloudy,24º,Dry,60%,37º,9.0,0.0,1.0,arg_circuit_information.pdf,arg_circuit_information.pdf,4.806,16.0,9.0,5.0,123,1.0,5.0,12.0,1.0,10.5,0,,0
13,3,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+57.262,Event aut,2014.0,aut,Haydendrive,Event aut,Partly Cloudy,18º,Dry,45%,22º,10.0,0.0,2.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,124,1.0,3.0,15.0,1.0,14.0,0,,0
13,3,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+57.262,Event esp,2014.0,esp,Haydendrive,Event esp,Partly Cloudy,18º,Dry,45%,22º,11.0,0.0,3.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,125,1.0,3.0,18.0,1.0,14.0,0,,0
14,2,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+46.676,Event ger,2014.0,ger,Haydendrive,Event ger,Cloudy,21º,Wet-Dry,66%,27º,12.333333333333334,0.0,4.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,126,1.0,2.0,20.0,1.0,13.0,0,,0
13,3,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+57.262,Event hun,2014.0,hun,Haydendrive,Event hun,Partly Cloudy,18º,Dry,45%,22º,13.333333333333334,0.0,5.0,hun_circuit_information.pdf,hun_circuit_information.pdf,4.075,12.0,7.0,10.0,127,1.0,3.0,23.0,1.0,14.0,0,,0
17,ND,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+87.630,Event ned,2014.0,ned,Haydendrive,Event ned,Cloudy,19º,Wet,69%,25º,13.333333333333334,0.0,0.0,,,,,,,128,1.0,0.0,23.0,1.0,16.5,0,,0
8,8,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+32.628,Event qat,2014.0,qat,Haydendrive,,,,,,,14.666666666666666,0.0,1.0,qat_circuit_information.pdf,qat_circuit_information.pdf,5.38,12.0,10.0,6.0,129,1.0,8.0,31.0,1.0,9.5,0,,0
13,3,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+57.262,Event tha,2014.0,tha,Haydendrive,Event tha,Partly Cloudy,18º,Dry,45%,22º,12.666666666666666,0.0,2.0,,,,,,,130,1.0,3.0,34.0,1.0,14.0,0,,0
13,3,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+57.262,Event usa,2014.0,usa,Haydendrive,Event usa,Partly Cloudy,18º,Dry,45%,22º,12.666666666666666,0.0,3.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,131,1.0,3.0,37.0,1.0,14.0,0,,0
5,11,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+34.585,Event ara,2009.0,ara,Haydenducati,Event ara,Sunny,19º,Dry,24%,29º,,,0.0,,,,,,,83,1.0,11.0,11.0,1.0,5.0,0,,0
5,11,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+34.585,Event arg,2009.0,arg,Haydenducati,Event arg,Sunny,19º,Dry,24%,29º,5.0,0.0,1.0,arg_circuit_information.pdf,arg_circuit_information.pdf,4.806,16.0,9.0,5.0,84,1.0,11.0,22.0,1.0,5.0,0,,0
5,11,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+34.585,Event aut,2009.0,aut,Haydenducati,Event aut,Sunny,19º,Dry,24%,29º,5.0,0.0,2.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,85,1.0,11.0,33.0,1.0,5.0,0,,0
6,10,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+25.544,Event cze,2009.0,cze,Haydenducati,Event cze,Sunny,29º,Dry,32%,45º,5.0,0.0,3.0,cze_circuit_information.pdf,cze_circuit_information.pdf,5.403,15.0,8.0,6.0,86,1.0,10.0,43.0,1.0,6.0,0,,0
5,11,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+34.585,Event esp,2009.0,esp,Haydenducati,Event esp,Sunny,19º,Dry,24%,29º,5.333333333333333,0.0,4.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,87,1.0,11.0,54.0,1.0,5.0,0,,0
15,1,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+0.000,Event gbr,2009.0,gbr,Haydenducati,Event gbr,Raining,18º,Wet,64%,21º,5.333333333333333,0.0,5.0,,,,,,,88,1.0,1.0,55.0,1.0,14.5,0,,0
8,8,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+31.726,Event ger,2009.0,ger,Haydenducati,Event ger,Partly Cloudy,19º,Dry,48%,27º,8.666666666666666,0.0,6.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,89,1.0,8.0,63.0,1.0,6.0,0,,0
5,11,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+34.585,Event hun,2009.0,hun,Haydenducati,,,,,,,9.333333333333334,0.0,7.0,hun_circuit_information.pdf,hun_circuit_information.pdf,4.075,12.0,7.0,10.0,90,1.0,11.0,74.0,1.0,5.0,0,,0
12,4,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+39.122,Event ita,2009.0,ita,Haydenducati,Event ita,Partly Cloudy,18º,Wet,66%,20º,9.333333333333334,0.0,8.0,ita_circuit_information.pdf,ita_circuit_information.pdf,5.245,14.0,9.0,6.0,91,1.0,4.0,78.0,1.0,6.5,0,,0
8,8,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+39.823,Event ned,2009.0,ned,Haydenducati,,,,,,,8.333333333333334,0.0,9.0,,,,,,,92,1.0,8.0,86.0,1.0,5.5,0,,0
12,4,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+48.883,Event qat,2009.0,qat,Haydenducati,,,,,,,8.333333333333334,0.0,10.0,qat_circuit_information.pdf,qat_circuit_information.pdf,5.38,12.0,10.0,6.0,93,1.0,4.0,90.0,1.0,6.5,0,,0
5,11,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+34.585,Event tha,2009.0,tha,Haydenducati,Event tha,Sunny,19º,Dry,24%,29º,10.666666666666666,0.0,11.0,,,,,,,94,1.0,11.0,101.0,1.0,5.0,0,,0
5,11,69N. Hayden69N. HaydenDucati Team,Ducati Team,+21.663,Event usa,2009.0,usa,Haydenducati,Event usa,Sunny,22º,Dry,43%,42º,8.333333333333334,0.0,12.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,95,1.0,11.0,112.0,1.0,4.5,0,,0
3,16,69N. Hayden69N. HaydenDucati Team,Ducati Team,+9.496,Event ara,2010.0,ara,Haydenducati,Event ara,Sunny,23º,Dry,32%,39º,7.333333333333333,0.0,13.0,,,,,,,81,2.0,16.0,16.0,1.0,2.0,0,5.0,1
4,13,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+9.346,Event fra,2010.0,fra,Haydenducati,,,,,,,,1.0,17.0,,,,,,,85,2.0,13.0,29.0,1.0,4.0,0,,0
6,10,69N. Hayden69N. HaydenDucati Team,Ducati Team,+7.242,Event ger,2010.0,ger,Haydenducati,Event ger,Partly Cloudy,20º,Dry,44%,29º,4.0,1.0,18.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,86,2.0,10.0,39.0,1.0,4.5,0,8.0,0
7,9,69N. Hayden69N. HaydenDucati Team,Ducati Team,+25.867,Event ned,2010.0,ned,Haydenducati,Event ned,Sunny,23º,Dry,23%,48º,6.0,0.0,21.0,,,,,,,89,2.0,9.0,48.0,1.0,5.0,0,8.0,0
4,13,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+1.876,Event qat,2010.0,qat,Haydenducati,Event qat,Cloudy,24º,Dry,30%,26º,7.0,0.0,22.0,qat_circuit_information.pdf,qat_circuit_information.pdf,5.38,12.0,10.0,6.0,90,2.0,13.0,61.0,1.0,4.0,0,12.0,0
7,9,69N. Hayden69N. HaydenDucati Team,Ducati Team,+34.288,Event ara,2011.0,ara,Haydenducati,Event ara,Partly Cloudy,19º,Dry,50%,26º,5.5,0.0,24.0,,,,,,,112,3.0,9.0,9.0,1.0,8.5,0,4.0,0
7,9,69N. Hayden69N. HaydenDucati Team,Ducati Team,+23.037,Event cze,2011.0,cze,Haydenducati,Event cze,Partly Cloudy,24º,Dry,37%,37º,7.0,0.0,27.0,cze_circuit_information.pdf,cze_circuit_information.pdf,5.403,15.0,8.0,6.0,115,3.0,9.0,18.0,1.0,6.5,0,6.0,0
7,9,69N. Hayden69N. HaydenDucati Team,Ducati Team,+35.566,Event fra,2011.0,fra,Haydenducati,,,,,,,7.0,0.0,29.0,,,,,,,117,3.0,9.0,27.0,1.0,5.0,0,4.0,0
4,13,69N. Hayden69N. HaydenDucati Team,Ducati Team,+26.984,Event gbr,2011.0,gbr,Haydenducati,Event gbr,Raining,11º,Wet,85%,10º,7.0,0.0,30.0,,,,,,,118,3.0,13.0,40.0,1.0,5.0,0,15.0,0
8,8,69N. Hayden69N. HaydenDucati Team,Ducati Team,+27.510,Event ger,2011.0,ger,Haydenducati,Event ger,Cloudy,21º,Dry,49%,29º,5.5,0.0,31.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,119,3.0,8.0,48.0,1.0,8.5,0,7.0,0
10,6,69N. Hayden69N. HaydenDucati Team,Ducati Team,+34.724,Event ita,2011.0,ita,Haydenducati,,,,,,,6.0,0.0,33.0,ita_circuit_information.pdf,ita_circuit_information.pdf,5.245,14.0,9.0,6.0,121,3.0,6.0,54.0,1.0,8.0,0,12.0,0
5,11,69N. Hayden69N. HaydenDucati Team,Ducati Team,+43.172,Event ned,2011.0,ned,Haydenducati,Event ned,Cloudy,14º,Dry,82%,16º,9.0,0.0,34.0,,,,,,,122,3.0,11.0,65.0,1.0,4.5,0,7.5,0
7,9,69N. Hayden69N. HaydenDucati Team,Ducati Team,+31.031,Event usa,2011.0,usa,Haydenducati,,,,,,,7.5,0.0,36.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,124,3.0,9.0,74.0,1.0,6.5,0,5.0,0
6,10,69N. Hayden69N. HaydenDucati Team,Ducati Team,+32.842,Event fra,2012.0,fra,Haydenducati,,,,,,,,0.0,41.0,,,,,,,129,4.0,10.0,10.0,1.0,4.0,0,5.5,0
7,9,69N. Hayden69N. HaydenDucati Team,Ducati Team,+15.527,Event gbr,2012.0,gbr,Haydenducati,Event gbr,Cloudy,15º,Dry,71%,23º,6.0,0.0,42.0,,,,,,,130,4.0,9.0,19.0,1.0,8.0,0,9.5,0
7,9,69N. Hayden69N. HaydenDucati Team,Ducati Team,+12.235,Event ita,2012.0,ita,Haydenducati,Event ita,Partly Cloudy,25º,Dry,43%,45º,6.5,0.0,44.0,ita_circuit_information.pdf,ita_circuit_information.pdf,5.245,14.0,9.0,6.0,132,4.0,9.0,28.0,1.0,6.0,0,11.0,0
6,10,69N. Hayden69N. HaydenDucati Team,Ducati Team,+31.660,Event ned,2012.0,ned,Haydenducati,Event ned,Partly Cloudy,23º,Dry,44%,37º,7.0,0.0,45.0,,,,,,,133,4.0,10.0,38.0,1.0,9.5,0,6.666666666666667,0
6,10,69N. Hayden69N. HaydenDucati Team,Ducati Team,+28.413,Event qat,2012.0,qat,Haydenducati,Event qat,Partly Cloudy,24º,Dry,53%,23º,6.5,0.0,46.0,qat_circuit_information.pdf,qat_circuit_information.pdf,5.38,12.0,10.0,6.0,134,4.0,10.0,48.0,1.0,8.0,0,8.0,0
6,10,69N. Hayden69N. HaydenDucati Team,Ducati Team,+26.902,Event usa,2012.0,usa,Haydenducati,Event usa,Sunny,18º,Dry,65%,24º,6.0,0.0,48.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,136,4.0,10.0,58.0,1.0,6.0,0,6.0,0
9,7,69N. Hayden69N. HaydenDucati Team,Ducati Team,+53.413,Event ara,2013.0,ara,Haydenducati,,,,,,,6.0,0.0,49.0,,,,,,,116,5.0,7.0,7.0,1.0,8.5,0,5.0,0
8,8,69N. Hayden69N. HaydenDucati Team,Ducati Team,+39.893,Event arg,2013.0,arg,Haydenducati,Event arg,Partly Cloudy,23º,Dry,28%,26º,7.5,0.0,50.0,arg_circuit_information.pdf,arg_circuit_information.pdf,4.806,16.0,9.0,5.0,117,5.0,8.0,15.0,1.0,8.5,0,5.0,0
8,8,69N. Hayden69N. HaydenDucati Team,Ducati Team,+39.893,Event aut,2013.0,aut,Haydenducati,Event aut,Partly Cloudy,23º,Dry,28%,26º,7.666666666666667,0.0,51.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,118,5.0,8.0,23.0,1.0,8.5,0,5.0,0
8,8,69N. Hayden69N. HaydenDucati Team,Ducati Team,+35.354,Event cze,2013.0,cze,Haydenducati,Event cze,Cloudy,17º,Dry,70%,23º,8.333333333333334,0.0,52.0,cze_circuit_information.pdf,cze_circuit_information.pdf,5.403,15.0,8.0,6.0,119,5.0,8.0,31.0,1.0,7.5,0,6.5,0
8,8,69N. Hayden69N. HaydenDucati Team,Ducati Team,+39.893,Event esp,2013.0,esp,Haydenducati,Event esp,Partly Cloudy,23º,Dry,28%,26º,8.0,0.0,53.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,120,5.0,8.0,39.0,1.0,8.5,0,5.0,0
8,8,69N. Hayden69N. HaydenDucati Team,Ducati Team,+35.993,Event gbr,2013.0,gbr,Haydenducati,Event gbr,Partly Cloudy,18º,Dry,55%,29º,8.0,0.0,54.0,,,,,,,121,5.0,8.0,47.0,1.0,8.0,0,8.666666666666666,0
8,8,69N. Hayden69N. HaydenDucati Team,Ducati Team,+39.893,Event hun,2013.0,hun,Haydenducati,,,,,,,8.0,0.0,55.0,hun_circuit_information.pdf,hun_circuit_information.pdf,4.075,12.0,7.0,10.0,122,5.0,8.0,55.0,1.0,8.5,0,5.0,0
6,10,69N. Hayden69N. HaydenDucati Team,Ducati Team,+26.321,Event ita,2013.0,ita,Haydenducati,Event ita,Partly Cloudy,21º,Dry,62%,42º,8.0,0.0,56.0,ita_circuit_information.pdf,ita_circuit_information.pdf,5.245,14.0,9.0,6.0,123,5.0,10.0,65.0,1.0,5.5,0,9.666666666666666,0
11,5,69N. Hayden69N. HaydenDucati Team,Ducati Team,+34.371,Event ned,2013.0,ned,Haydenducati,Event ned,Clear,18º,Dry,49%,18º,7.333333333333333,0.0,57.0,,,,,,,124,5.0,5.0,70.0,1.0,10.5,0,6.5,0
8,8,69N. Hayden69N. HaydenDucati Team,Ducati Team,+39.893,Event tha,2013.0,tha,Haydenducati,Event tha,Partly Cloudy,23º,Dry,28%,26º,8.333333333333334,0.0,58.0,,,,,,,125,5.0,8.0,78.0,1.0,8.5,0,5.0,0
8,8,69N. Hayden69N. HaydenDucati Team,Ducati Team,+33.963,Event usa,2013.0,usa,Haydenducati,Event usa,Clear,23º,Dry,48%,49º,8.333333333333334,0.0,59.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,126,5.0,8.0,86.0,1.0,8.5,0,6.0,0
10,6,95R. Hayden95R. HaydenKawasaki Racing Team,Kawasaki Racing Team,+43.720,Event usa,2007.0,usa,Haydenkawasaki,,,,,,,,,0.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,73,1.0,6.0,6.0,1.0,7.666666666666667,0,,0
16,ND,N. HaydenN. Hayden,,+71.432,Event ara,2003.0,ara,Haydenn,Event ara,,,,,,,,0.0,,,,,,,149,1.0,0.0,0.0,1.0,,0,,0
16,ND,N. HaydenN. Hayden,,+71.432,Event arg,2003.0,arg,Haydenn,Event arg,,,,,,16.0,0.0,0.0,arg_circuit_information.pdf,arg_circuit_information.pdf,4.806,16.0,9.0,5.0,150,1.0,0.0,0.0,1.0,,0,,0
16,ND,N. HaydenN. Hayden,,+71.432,Event aut,2003.0,aut,Haydenn,Event aut,,,,,,16.0,0.0,0.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,151,1.0,0.0,0.0,1.0,,0,,0
6,ND,N. HaydenN. Hayden,,+11.043,Event cze,2003.0,cze,Haydenn,Event cze,,,,,,16.0,0.0,1.0,cze_circuit_information.pdf,cze_circuit_information.pdf,5.403,15.0,8.0,6.0,152,1.0,0.0,0.0,1.0,,0,,0
16,ND,N. HaydenN. Hayden,,+71.432,Event esp,2003.0,esp,Haydenn,Event esp,,,,,,12.666666666666666,0.0,0.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,153,1.0,0.0,0.0,1.0,,0,,0
12,ND,N. HaydenN. Hayden,,+0.000,Event fra,2003.0,fra,Haydenn,Event fra,,,,,,12.666666666666666,0.0,1.0,,,,,,,154,1.0,0.0,0.0,1.0,,0,,0
8,ND,N. HaydenN. Hayden,,+32.012,Event gbr,2003.0,gbr,Haydenn,Event gbr,,,,,,11.333333333333334,0.0,2.0,,,,,,,155,1.0,0.0,0.0,1.0,,0,,0
5,ND,N. HaydenN. Hayden,,+16.563,Event ger,2003.0,ger,Haydenn,Event ger,,,,,,12.0,0.0,3.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,156,1.0,0.0,0.0,1.0,,0,,0
16,ND,N. HaydenN. Hayden,,+71.432,Event hun,2003.0,hun,Haydenn,Event hun,,,,,,8.333333333333334,0.0,0.0,hun_circuit_information.pdf,hun_circuit_information.pdf,4.075,12.0,7.0,10.0,157,1.0,0.0,0.0,1.0,,0,,0
12,ND,N. HaydenN. Hayden,,+48.639,Event ita,2003.0,ita,Haydenn,Event ita,,,,,,9.666666666666666,0.0,1.0,ita_circuit_information.pdf,ita_circuit_information.pdf,5.245,14.0,9.0,6.0,158,1.0,0.0,0.0,1.0,,0,,0
11,ND,N. HaydenN. Hayden,,+99.033,Event ned,2003.0,ned,Haydenn,Event ned,,,,,,11.0,0.0,2.0,,,,,,,159,1.0,0.0,0.0,1.0,,0,,0
16,ND,N. HaydenN. Hayden,,+71.432,Event qat,2003.0,qat,Haydenn,Event qat,,,,,,13.0,0.0,0.0,qat_circuit_information.pdf,qat_circuit_information.pdf,5.38,12.0,10.0,6.0,160,1.0,0.0,0.0,1.0,,0,,0
16,ND,N. HaydenN. Hayden,,+71.432,Event tha,2003.0,tha,Haydenn,Event tha,,,,,,13.0,0.0,0.0,,,,,,,161,1.0,0.0,0.0,1.0,,0,,0
16,ND,N. HaydenN. Hayden,,+71.432,Event usa,2003.0,usa,Haydenn,Event usa,,,,,,14.333333333333334,0.0,0.0,usa_circuit_information.pdf,usa_circuit_information.pdf,4.075,12.0,7.0,10.0,162,1.0,0.0,0.0,1.0,,0,,0
11,ND,N. HaydenN. Hayden,,+47.625,Event fra,2004.0,fra,Haydenn,Event fra,,,,,,,,6.0,,,,,,,162,2.0,0.0,0.0,1.0,,0,12.0,0
4,ND,N. HaydenN. Hayden,,+6.096,Event gbr,2004.0,gbr,Haydenn,Event gbr,,,,,,11.0,0.0,7.0,,,,,,,163,2.0,0.0,0.0,1.0,,0,8.0,0
3,ND,N. HaydenN. Hayden,,+4.293,Event ger,2004.0,ger,Haydenn,Event ger,,,,,,7.5,0.0,8.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,164,2.0,0.0,0.0,1.0,,0,5.0,1
5,ND,N. HaydenN. Hayden,,+10.300,Event ned,2004.0,ned,Haydenn,Event ned,,,,,,3.0,1.0,11.0,,,,,,,167,2.0,0.0,0.0,1.0,,0,11.0,0
5,ND,N. HaydenN. Hayden,,+31.417,Event qat,2004.0,qat,Haydenn,Event qat,,,,,,5.0,1.0,12.0,qat_circuit_information.pdf,qat_circuit_information.pdf,5.38,12.0,10.0,6.0,168,2.0,0.0,0.0,1.0,,0,16.0,0
5,11,N. HaydenN. Hayden,,+26.232,Event ara,2008.0,ara,Haydenn,Event ara,Sunny,26º,Dry,41%,34º,5.0,0.0,15.0,,,,,,,66,6.0,11.0,11.0,1.0,,0,16.0,0
5,11,N. HaydenN. Hayden,,+26.232,Event arg,2008.0,arg,Haydenn,Event arg,Sunny,26º,Dry,41%,34º,5.0,0.0,16.0,arg_circuit_information.pdf,arg_circuit_information.pdf,4.806,16.0,9.0,5.0,67,6.0,11.0,22.0,1.0,,0,16.0,0
5,11,N. HaydenN. Hayden,,+26.232,Event aut,2008.0,aut,Haydenn,Event aut,Sunny,26º,Dry,41%,34º,5.0,0.0,17.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,68,6.0,11.0,33.0,1.0,,0,16.0,0
5,11,N. HaydenN. Hayden,,+26.232,Event esp,2008.0,esp,Haydenn,Event esp,Sunny,26º,Dry,41%,34º,5.0,0.0,18.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,69,6.0,11.0,44.0,1.0,,0,16.0,0
5,11,N. HaydenN. Hayden,,+26.232,Event tha,2008.0,tha,Haydenn,Event tha,Sunny,26º,Dry,41%,34º,5.0,0.0,19.0,,,,,,,70,6.0,11.0,55.0,1.0,,0,16.0,0
2,20,69N. Hayden69N. HaydenRepsol Honda Team,Repsol Honda Team,+0.097,Event ara,2005.0,ara,Haydenrepsol,Event ara,Sunny,21º,Dry,14%,32º,,,0.0,,,,,,,141,1.0,20.0,20.0,1.0,4.0,0,,1
2,20,69N. Hayden69N. HaydenRepsol Honda Team,Repsol Honda Team,+0.097,Event arg,2005.0,arg,Haydenrepsol,Event arg,Sunny,21º,Dry,14%,32º,2.0,1.0,1.0,arg_circuit_information.pdf,arg_circuit_information.pdf,4.806,16.0,9.0,5.0,142,1.0,20.0,40.0,1.0,4.0,0,,1
2,20,69N. Hayden69N. HaydenRepsol Honda Team,Repsol Honda Team,+0.097,Event aut,2005.0,aut,Haydenrepsol,Event aut,Sunny,21º,Dry,14%,32º,2.0,2.0,2.0,aut_circuit_information.pdf,aut_circuit_information.pdf,4.348,12.0,8.0,3.0,143,1.0,20.0,60.0,1.0,4.0,0,,1
2,20,69N. Hayden69N. HaydenRepsol Honda Team,Repsol Honda Team,+0.097,Event esp,2005.0,esp,Haydenrepsol,Event esp,Sunny,21º,Dry,14%,32º,2.0,3.0,3.0,esp_circuit_information.pdf,esp_circuit_information.pdf,4.075,12.0,7.0,10.0,144,1.0,20.0,80.0,1.0,4.0,0,,1
1,25,69N. Hayden69N. HaydenRepsol Honda Team,Repsol Honda Team,07:01.776,Event ger,2005.0,ger,Haydenrepsol,Event ger,Sunny,21º,Dry,23%,29º,2.0,4.0,5.0,ger_circuit_information.pdf,ger_circuit_information.pdf,3.671,12.0,3.0,10.0,146,1.0,25.0,105.0,1.0,4.5,0,,1
